-55.04, -45.298, 87.535
-55.831, -47.135, 84.584
-56.672, -48.949, 81.526
-57.588, -50.727, 78.349
-58.593, -52.456, 75.037
-59.713, -54.111, 71.574
-60.977, -55.66, 67.935
-62.404, -57.059, 64.09
-64.004, -58.256, 60
-64.951, -58.815, 0
-64.951, -58.815, 0
-82.174, -68.983, 0
endData
127
127
200
-23.625, 23.695, -8.873, 25.645, -7.802, 44.156, -9.332, 55.935
-9.332, 55.935, -13.615, 68.785, -20.958, 52.723, -23.406, 47.368
-23.406, 47.368, -27.778, 40.598, -36.309, 31.031, -38.566, 0.425
-38.566, 0.425, -52.93, -36.616, -54.919, -53.444, -64.951, -58.815
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"LemLib v0.5","gc":{"robotWidth":15,"robotHeight":15,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":2,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2025 - High Stakes","signature":"V5RC 2025 - High Stakes","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"jnpyJU8mDu","x":-23.62491399740081,"y":23.695436128736333,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"08LoxzUkpK","x":-8.872776285451414,"y":25.64544469587037,"lock":false,"visible":true,"__type":"control"},{"uid":"dE8gNnUwIq","x":-7.801932052593873,"y":44.15575214955103,"lock":false,"visible":true,"__type":"control"},{"uid":"3DR41sVBPg","x":-9.331709528104664,"y":55.935038710984166,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"rU1T1u0h7u"},{"controls":[{"uid":"3DR41sVBPg","x":-9.331709528104664,"y":55.935038710984166,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"IzySc8xDIO","x":-13.6150864595349,"y":68.7851695052749,"lock":false,"visible":true,"__type":"control"},{"uid":"oFlhpETrJ9","x":-20.958018341986715,"y":52.722506012411486,"lock":false,"visible":true,"__type":"control"},{"uid":"uTk8oQblbF","x":-23.40566230280399,"y":47.36828484812369,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"x2OwbQjRh3"},{"controls":[{"uid":"uTk8oQblbF","x":-23.40566230280399,"y":47.36828484812369,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"ECNmecPokX","x":-27.77803444560653,"y":40.59816023991331,"lock":false,"visible":true,"__type":"control"},{"uid":"BY4oth9uw6","x":-36.30892092633809,"y":31.031418912974875,"lock":false,"visible":true,"__type":"control"},{"uid":"JBzMMVUoNk","x":-38.565629129074885,"y":0.4248139133571227,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"FZEJ440hR5"},{"controls":[{"uid":"JBzMMVUoNk","x":-38.565629129074885,"y":0.4248139133571227,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"KhfjZwRl1S","x":-52.9303675801624,"y":-36.61649855741908,"lock":false,"visible":true,"__type":"control"},{"uid":"ghJD5cRAnT","x":-54.91907829832642,"y":-53.44405078803785,"lock":false,"visible":true,"__type":"control"},{"uid":"CxgYQ4jCgb","x":-64.95088296001835,"y":-58.81545753382769,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"29mtPyFBbi"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":60,"to":127},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"kvHCM4zk2p","lock":false,"visible":true}]}
